Ticker,Quandl_Code,Name,Exchange,Last Trade Date
UCTT,EOD/UCTT,Ultra Clean Holdings Inc.,NASDAQ,3/19/2020
UDN,EOD/UDN,Invesco DB USD Index Bearish,NYSE Arca,3/19/2020
UDOW,EOD/UDOW,ProShares UltraPro Dow30,NYSE Arca,3/19/2020
UDR,EOD/UDR,UDR Inc.,NYSE,3/19/2020
UE,EOD/UE,Urban Edge Properties of Beneficial Interest,NYSE,3/19/2020
UEC,EOD/UEC,Uranium Energy Corp.,NYSE MKT,3/19/2020
UEIC,EOD/UEIC,Universal Electronics Inc.,NASDAQ,3/19/2020
UEPS,EOD/UEPS,Net 1 UEPS Technologies Inc.,NASDAQ,3/19/2020
UEUR,EOD/UEUR,ETNs linked to the VelocityShares Daily 4X Long EUR vs. USD Index,NYSE Arca,3/19/2020
UEVM,EOD/UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum,NYSE Arca,3/19/2020
UFAB,EOD/UFAB,Unique Fabricating Inc.,NYSE MKT,3/19/2020
UFCS,EOD/UFCS,United Fire Group Inc,NASDAQ,3/19/2020
UFI,EOD/UFI,Unifi Inc.,NYSE,3/19/2020
UFO,EOD/UFO,Procure Space ETF,NYSE Arca,3/19/2020
UFPI,EOD/UFPI,Universal Forest Products Inc.,NASDAQ,3/19/2020
UFPT,EOD/UFPT,UFP Technologies Inc.,NASDAQ,3/19/2020
UFS,EOD/UFS,Domtar Corporation (NEW),NYSE,3/19/2020
UG,EOD/UG,United-Guardian Inc.,NASDAQ,3/19/2020
UGA,EOD/UGA,United States Gasoline Fund LP,NYSE Arca,3/19/2020
UGAZ,EOD/UGAZ,VS 3X NAT GAS,NYSE Arca,3/19/2020
UGBP,EOD/UGBP,ETNs linked to the VelocityShares Daily 4X Long GBP vs. USD Index,NYSE Arca,3/19/2020
UGE,EOD/UGE,ProShares Ultra Consumer Goods,NYSE Arca,3/19/2020
UGI,EOD/UGI,UGI Corporation,NYSE,3/19/2020
UGL,EOD/UGL,ProShares Ultra Gold,NYSE Arca,3/19/2020
UGLD,EOD/UGLD,VS 3X GOLD,NASDAQ,3/19/2020
UGP,EOD/UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one),NYSE,3/19/2020
UHAL,EOD/UHAL,Amerco,NASDAQ,3/19/2020
UHS,EOD/UHS,Universal Health Services Inc.,NYSE,3/19/2020
UHT,EOD/UHT,Universal Health Realty Income Trust,NYSE,3/19/2020
UI,EOD/UBNT,Ubiquiti Inc.,NASDAQ,3/19/2020
UIHC,EOD/UIHC,United Insurance Holdings Corp.,NASDAQ,3/19/2020
UIS,EOD/UIS,Unisys Corporation,NYSE,3/19/2020
UITB,EOD/UITB,VictoryShares USAA Core Intermediate-Term Bond,NYSE Arca,3/19/2020
UIVM,EOD/UIVM,VictoryShares USAA MSCI International Value Momentum,NYSE Arca,3/19/2020
UJB,EOD/UJB,ProShares Ultra High Yield,NYSE Arca,3/19/2020
UJPY,EOD/UJPY,ETNs linked to the VelocityShares Daily 4X Long JPY vs. USD Index,NYSE Arca,3/19/2020
UL,EOD/UL,Unilever PLC,NYSE,3/19/2020
ULBI,EOD/ULBI,Ultralife Corporation,NASDAQ,3/19/2020
ULBR,EOD/ULBR,Citigroup Global Markets Holdings Inc VelocityShares Long LIBOR ETN,NYSE Arca,3/19/2020
ULE,EOD/ULE,ProShares Ultra Euro,NYSE Arca,3/19/2020
ULH,EOD/ULH,Universal Logistics Holdings Inc.,NASDAQ,3/19/2020
ULST,EOD/ULST,SPDR SSgA Ultra Short Term Bond,NYSE Arca,3/19/2020
ULTA,EOD/ULTA,Ulta Beauty Inc.,NASDAQ,3/19/2020
ULTR,EOD/ULTR,IQ Ultra Short Duration,NYSE Arca,3/19/2020
ULVM,EOD/ULVM,VictoryShares USAA MSCI USA Value Momentum,NYSE Arca,3/19/2020
UMBF,EOD/UMBF,UMB Financial Corporation,NASDAQ,3/19/2020
UMC,EOD/UMC,United Microelectronics Corporation (NEW),NYSE,3/19/2020
UMDD,EOD/UMDD,UltraPro MidCap400,NYSE Arca,3/19/2020
UMH,EOD/UMH,UMH Properties Inc.,NYSE,3/19/2020
UMH.P.B,EOD/UMH_P_B,UMH Properties Inc. 8.0% Series B Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
UMH.P.C,EOD/UMH_P_C,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,NYSE,3/19/2020
UMH.P.D,EOD/UMH_P_D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,NYSE,3/19/2020
UMPQ,EOD/UMPQ,Umpqua Holdings Corporation,NASDAQ,3/19/2020
UMRX,EOD/UMRX,Unum Therapeutics Inc.,NASDAQ,3/19/2020
UN,EOD/UN,Unilever NV,NYSE,3/19/2020
UNAM,EOD/UNAM,Unico American Corporation,NASDAQ,3/19/2020
UNB,EOD/UNB,Union Bankshares Inc.,NASDAQ,3/19/2020
UNF,EOD/UNF,Unifirst Corporation,NYSE,3/19/2020
UNFI,EOD/UNFI,United Natural Foods Inc.,NASDAQ,3/19/2020
UNG,EOD/UNG,United States Natural Gas Fund LP,NYSE Arca,3/19/2020
UNH,EOD/UNH,UnitedHealth Group Incorporated (DE),NYSE,3/19/2020
UNIT,EOD/UNIT,Uniti Group Inc.,NASDAQ,3/19/2020
UNL,EOD/UNL,United States 12 Month Natural Gas Fund,NYSE Arca,3/19/2020
UNM,EOD/UNM,Unum Group,NYSE,3/19/2020
UNMA,EOD/UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,NYSE,3/19/2020
UNP,EOD/UNP,Union Pacific Corporation,NYSE,3/19/2020
UNT,EOD/UNT,Unit Corporation,NYSE,3/19/2020
UNTY,EOD/UNTY,Unity Bancorp Inc.,NASDAQ,3/19/2020
UNVR,EOD/UNVR,Univar Solutions Inc.,NYSE,3/19/2020
UONE,EOD/UONE,Urban One Inc.,NASDAQ,3/19/2020
UONEK,EOD/UONEK,Urban One Inc.,NASDAQ,3/19/2020
UPLD,EOD/UPLD,Upland Software Inc.,NASDAQ,3/19/2020
UPRO,EOD/UPRO,ProShares UltraPro S&P 500,NYSE Arca,3/19/2020
UPS,EOD/UPS,United Parcel Service Inc.,NYSE,3/19/2020
UPV,EOD/UPV,ProShares Ultra FTSE Europe,NYSE Arca,3/19/2020
UPW,EOD/UPW,ProShares Ultra Utilities,NYSE Arca,3/19/2020
UPWK,EOD/UPWK,Upwork Inc.,NASDAQ,3/19/2020
URA,EOD/URA,Global X Uranium,NYSE Arca,3/19/2020
URBN,EOD/URBN,Urban Outfitters Inc.,NASDAQ,3/19/2020
URE,EOD/URE,ProShares Ultra Real Estate,NYSE Arca,3/19/2020
URG,EOD/URG,Ur-Energy Inc (Canada),NYSE MKT,3/19/2020
URGN,EOD/URGN,UroGen Pharma Ltd.,NASDAQ,3/19/2020
URI,EOD/URI,United Rentals Inc.,NYSE,3/19/2020
URNM,EOD/URNM,NorthShore Global Uranium Mining,NYSE Arca,3/19/2020
UROV,EOD/UROV,Urovant Sciences Ltd.,NASDAQ,3/19/2020
URR,EOD/URR,Market Vectors Double Long Euro ETN,NYSE Arca,3/19/2020
URTH,EOD/URTH,Ishares MSCI World Index Fund,NYSE Arca,3/19/2020
URTY,EOD/URTY,ProShares UltraPro Russell2000,NYSE Arca,3/19/2020
USA,EOD/USA,Liberty All-Star Equity Fund,NYSE,3/19/2020
USAC,EOD/USAC,USA Compression Partners LP Representing Limited Partner Interests,NYSE,3/19/2020
USAI,EOD/USAI,Pacer American Energy Independence,NYSE Arca,3/19/2020
USAK,EOD/USAK,USA Truck Inc.,NASDAQ,3/19/2020
USAP,EOD/USAP,Universal Stainless & Alloy Products Inc.,NASDAQ,3/19/2020
USAS,EOD/USAS,Americas Gold and Silver Corporation no par value,NYSE MKT,3/19/2020
USAU,EOD/USAU,U.S. Gold Corp.,NASDAQ,3/19/2020
USB,EOD/USB,U.S. Bancorp,NYSE,3/19/2020
USB.P.A,EOD/USB_P_A,U.S. Bancorp Depositary Shares Series A,NYSE,3/19/2020
USB.P.H,EOD/USB_P_H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,NYSE,3/19/2020
USB.P.M,EOD/USB_P_M,U.S. Bancorp Depositary Shares Series F,NYSE,3/19/2020
USB.P.O,EOD/USB_P_O,US Bancorp Del Dep Shs Repstg 1/1000th Perp Pfd Ser H,NYSE,3/19/2020
USB.P.P,EOD/USB_P_P,U.S. Bancorp Depositary Shares Series K,NYSE,3/19/2020
USCI,EOD/USCI,United States Commodity Index Fund ETV,NYSE Arca,3/19/2020
USCR,EOD/USCR,U S Concrete Inc.,NASDAQ,3/19/2020
USD,EOD/USD,ProShares Ultra Semiconductors,NYSE Arca,3/19/2020
USDP,EOD/USDP,USD Partners LP representing limited partner interest,NYSE,3/19/2020
USDU,EOD/USDU,WisdomTree Bloomberg U.S. Dollar Bullish Fund,NYSE Arca,3/19/2020
USDY,EOD/USDY,Pacific Global US Equity Income,NYSE Arca,3/19/2020
USEG,EOD/USEG,U.S. Energy Corp.,NASDAQ,3/19/2020
USFD,EOD/USFD,US Foods Holding Corp.,NYSE,3/19/2020
USFR,EOD/USFR,WisdomTree Floating Rate Treasury Fund,NYSE Arca,3/19/2020
USHG,EOD/USHG,AGFiQ Dynamic Hedged U.S. Equity,NYSE Arca,3/19/2020
USI,EOD/USI,Principal Ultra-Short Active Income,NYSE Arca,3/19/2020
USIG,EOD/USIG,iShares U.S. Credit Bond ETF,NYSE Arca,3/19/2020
USIO,EOD/USIO,Usio Inc.,NASDAQ,3/19/2020
USL,EOD/USL,United States 12 Month Oil,NYSE Arca,3/19/2020
USLB,EOD/USLB,PowerShares Russell 1000 Low Beta Equal Weight Por,NASDAQ,3/19/2020
USLM,EOD/USLM,United States Lime & Minerals Inc.,NASDAQ,3/19/2020
USLV,EOD/USLV,VS 3X SILVER,NASDAQ,3/19/2020
USM,EOD/USM,United States Cellular Corporation,NYSE,3/19/2020
USMC,EOD/USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,NASDAQ,3/19/2020
USNA,EOD/USNA,USANA Health Sciences Inc.,NYSE,3/19/2020
USO,EOD/USO,United States Oil Fund,NYSE Arca,3/19/2020
USOI,EOD/USOI,Credit Suisse X-Links Crude Oil Call ETN IOPV,NASDAQ,3/19/2020
USPH,EOD/USPH,U.S. Physical Therapy Inc.,NYSE,3/19/2020
USRT,EOD/USRT,iShares Core U.S. REIT,NYSE Arca,3/19/2020
USSG,EOD/USSG,Xtrackers MSCI USA ESG Leaders Equity,NYSE Arca,3/19/2020
UST,EOD/UST,ProShares Ultra 7-10 Year Treasury,NYSE Arca,3/19/2020
USTB,EOD/USTB,VictoryShares USAA Core Short-Term Bond,NYSE Arca,3/19/2020
USV,EOD/USV,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI Silver ETN,NYSE Arca,3/19/2020
USVM,EOD/USVM,VictoryShares USAA MSCI USA Small Cap Value Momentum,NYSE Arca,3/19/2020
USWS,EOD/USWS,U.S. Well Services Inc.,NASDAQ,3/19/2020
USWSW,EOD/USWSW,U.S. Well Services Inc. Warrants,NASDAQ,3/19/2020
USX,EOD/USX,U.S. Xpress Enterprises Inc. Class A,NYSE,3/19/2020
UTES,EOD/UTES,Virtus Reaves Utilities,NASDAQ,3/19/2020
UTF,EOD/UTF,Cohen & Steers Infrastructure Fund Inc,NYSE,3/19/2020
UTG,EOD/UTG,Reaves Utility Income Fund of Beneficial Interest,NYSE MKT,3/19/2020
UTHR,EOD/UTHR,United Therapeutics Corporation,NASDAQ,3/19/2020
UTI,EOD/UTI,Universal Technical Institute Inc,NYSE,3/19/2020
UTL,EOD/UTL,UNITIL Corporation,NYSE,3/19/2020
UTMD,EOD/UTMD,Utah Medical Products Inc.,NASDAQ,3/19/2020
UTRN,EOD/UTRN,Vesper US Large Cap Short-Term Reversal Strategy,NYSE Arca,3/19/2020
UTSI,EOD/UTSI,UTStarcom Holdings Corp,NASDAQ,3/19/2020
UTSL,EOD/UTSL,Direxion Daily Utilities Bull 3X Shares,NYSE Arca,3/19/2020
UTX,EOD/UTX,United Technologies Corporation,NYSE,3/19/2020
UUP,EOD/UUP,Invesco DB USD Index Bullish Fund,NYSE Arca,3/19/2020
UUU,EOD/UUU,Universal Security Instruments Inc.,NYSE MKT,3/19/2020
UUUU,EOD/UUUU,Energy Fuels Inc,NYSE MKT,3/19/2020
UUUU.WS,EOD/UUUU_WS,Energy Fuels Inc Warrants exercisable for one common share until September 20 2021 at an exercise price of $2.45,NYSE MKT,3/19/2020
UVE,EOD/UVE,UNIVERSAL INSURANCE HOLDINGS INC,NYSE,3/19/2020
UVSP,EOD/UVSP,Univest Financial Corporation,NASDAQ,3/19/2020
UVV,EOD/UVV,Universal Corporation,NYSE,3/19/2020
UVXY,EOD/UVXY,ProShares Trust Ultra VIX Short Term Futures,NYSE Arca,3/19/2020
UWM,EOD/UWM,ProShares Ultra Russell2000,NYSE Arca,3/19/2020
UWT,EOD/UWT,VelocityShares 3x Long Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,NYSE Arca,3/19/2020
UXI,EOD/UXI,ProShares Ultra Industrials,NYSE Arca,3/19/2020
UXIN,EOD/UXIN,Uxin Limited,NASDAQ,3/19/2020
UYG,EOD/UYG,ProShares Ultra Financials,NYSE Arca,3/19/2020
UYM,EOD/UYM,ProShares Ultra Basic Materials,NYSE Arca,3/19/2020
UZA,EOD/UZA,United States Cellular Corporation 6.95% Senior Notes due 2060,NYSE,3/19/2020
UZB,EOD/UZB,United States Cellular Corporation 7.25% Senior Notes due 2063,NYSE,3/19/2020
UZC,EOD/UZC,United States Cellular Corporation 7.25% Senior Notes due 2064,NYSE,3/19/2020
V,EOD/V,Visa Inc.,NYSE,3/19/2020
VAC,EOD/VAC,Marriott Vacations Worldwide Corporation,NYSE,3/19/2020
VAL,EOD/VAL,Valaris plc Class A,NYSE,3/19/2020
VALE,EOD/VALE,VALE S.A. American Depositary Shares Each Representing one,NYSE,3/19/2020
VALQ,EOD/VALQ,American Century STOXX U.S. Quality Value,NYSE Arca,3/19/2020
VALT,EOD/VALT,ETFMG Sit Ultra Short,NYSE Arca,3/19/2020
VALU,EOD/VALU,Value Line Inc.,NASDAQ,3/19/2020
VALX,EOD/VALX,Validea Market Legends ETF,NASDAQ,3/19/2020
VAM,EOD/VAM,The Vivaldi Opportunities Fund,NYSE,3/19/2020
VAPO,EOD/VAPO,Vapotherm Inc.,NYSE,3/19/2020
VAR,EOD/VAR,Varian Medical Systems Inc.,NYSE,3/19/2020
VAW,EOD/VAW,Vanguard Materials,NYSE Arca,3/19/2020
VB,EOD/VB,Vanguard Small-Cap,NYSE Arca,3/19/2020
VBF,EOD/VBF,Invesco Bond Fund,NYSE,3/19/2020
VBFC,EOD/VBFC,Village Bank and Trust Financial Corp.,NASDAQ,3/19/2020
VBIV,EOD/VBIV,VBI Vaccines Inc.,NASDAQ,3/19/2020
VBK,EOD/VBK,Vanguard Small-Cap Growth,NYSE Arca,3/19/2020
VBLT,EOD/VBLT,Vascular Biogenics Ltd.,NASDAQ,3/19/2020
VBND,EOD/VBND,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,NASDAQ,3/19/2020
VBR,EOD/VBR,Vanguard Small-Cap Value,NYSE Arca,3/19/2020
VBTX,EOD/VBTX,Veritex Holdings Inc.,NASDAQ,3/19/2020
VC,EOD/VC,Visteon Corporation,NYSE,3/19/2020
VCEL,EOD/VCEL,Vericel Corporation,NASDAQ,3/19/2020
VCF,EOD/VCF,Delaware Investments Colorado Municipal Income Fund Inc,NYSE MKT,3/19/2020
VCIF,EOD/VCIF,Vertical Capital Income Fund of Beneficial Interest,NYSE,3/19/2020
VCIT,EOD/VCIT,Vanguard Intermediate-Term Corporate Bond ETF,NASDAQ,3/19/2020
VCLT,EOD/VCLT,Vanguard Long-Term Corporate Bond ETF,NASDAQ,3/19/2020
VCNX,EOD/VCNX,Vaccinex Inc.,NASDAQ,3/19/2020
VCR,EOD/VCR,Vanguard Consumer Discretion,NYSE Arca,3/19/2020
VCRA,EOD/VCRA,Vocera Communications Inc.,NYSE,3/19/2020
VCSH,EOD/VCSH,Vanguard Short-Term Corporate Bond ETF,NASDAQ,3/19/2020
VCTR,EOD/VCTR,Victory Capital Holdings Inc.,NASDAQ,3/19/2020
VCV,EOD/VCV,Invesco California Value Municipal Income Trust,NYSE,3/19/2020
VCYT,EOD/VCYT,Veracyte Inc.,NASDAQ,3/19/2020
VDC,EOD/VDC,Vanguard Consumer Staples,NYSE Arca,3/19/2020
VDE,EOD/VDE,Vanguard Energy,NYSE Arca,3/19/2020
VEA,EOD/VEA,Vanguard FTSE Developed Markets,NYSE Arca,3/19/2020
VEC,EOD/VEC,Vectrus Inc.,NYSE,3/19/2020
VECO,EOD/VECO,Veeco Instruments Inc.,NASDAQ,3/19/2020
VEDL,EOD/VEDL,Vedanta Limited American Depositary Shares (Each representing four equity shares),NYSE,3/19/2020
VEEV,EOD/VEEV,Veeva Systems Inc. Class A,NYSE,3/19/2020
VEGA,EOD/VEGA,AdvisorShares STAR Global Buy-Write,NYSE Arca,3/19/2020
VEGI,EOD/VEGI,iShares MSCI Agriculture Producers Fund,NYSE Arca,3/19/2020
VEGN,EOD/VEGN,US Vegan Climate Index,NYSE Arca,3/19/2020
VEL,EOD/VEL,Velocity Financial Inc - Ordinary Shares,NYSE,3/19/2020
VEON,EOD/VEON,VEON Ltd.,NASDAQ,3/19/2020
VER,EOD/VER,VEREIT Inc.,NYSE,3/19/2020
VER.P.F,EOD/VER_P_F,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
VERB,EOD/VERB,Verb Technology Company Inc.,NASDAQ,3/19/2020
VERBW,EOD/VERBW,Verb Technology Company Inc. Warrant,NASDAQ,3/19/2020
VERI,EOD/VERI,Veritone Inc.,NASDAQ,3/19/2020
VERO,EOD/HAIR,Venus Concept Inc.,NASDAQ,3/19/2020
VERT.U,EOD/VERT_U,Vertiv Holdings LLC Units each consisting of one share of Class A common stock and one-third of one redeemable warrant,NYSE,3/19/2020
VERU,EOD/VERU,Veru Inc.,NASDAQ,3/19/2020
VERY,EOD/VERY,Vericity Inc.,NASDAQ,3/19/2020
VET,EOD/VET,Vermilion Energy Inc. Common (Canada),NYSE,3/19/2020
VETS,EOD/VETS,Pacer Military Times Best Employers ETF,NASDAQ,3/19/2020
VEU,EOD/VEU,Vanguard FTSE All World Ex US,NYSE Arca,3/19/2020
VFC,EOD/VFC,V.F. Corporation,NYSE,3/19/2020
VFF,EOD/VFF,Village Farms International Inc.,NASDAQ,3/19/2020
VFH,EOD/VFH,Vanguard Financials,NYSE Arca,3/19/2020
VFL,EOD/VFL,Delaware Investments National Municipal Income Fund,NYSE MKT,3/19/2020
VG,EOD/VG,Vonage Holdings Corp.,NYSE,3/19/2020
VGFO,EOD/VGFO,Virtus WMC Global Factor Opportunities,NYSE Arca,3/19/2020
VGI,EOD/VGI,Virtus Global Multi-Sector Income Fund of Beneficial Interest,NYSE,3/19/2020
VGIT,EOD/VGIT,Vanguard Intermediate-Term Government Bond ETF,NASDAQ,3/19/2020
VGK,EOD/VGK,Vanguard FTSEEuropean,NYSE Arca,3/19/2020
VGLT,EOD/VGLT,Vanguard Long-Term Government Bond ETF,NASDAQ,3/19/2020
VGM,EOD/VGM,Invesco Trust for Investment Grade Municipals (DE),NYSE,3/19/2020
VGR,EOD/VGR,Vector Group Ltd.,NYSE,3/19/2020
VGSH,EOD/VGSH,Vanguard Short-Term Government Bond ETF,NASDAQ,3/19/2020
VGT,EOD/VGT,Vanguard Information Tech,NYSE Arca,3/19/2020
VGZ,EOD/VGZ,Vista Gold Corp,NYSE MKT,3/19/2020
VHC,EOD/VHC,VirnetX Holding Corp,NYSE MKT,3/19/2020
VHI,EOD/VHI,Valhi Inc.,NYSE,3/19/2020
VHT,EOD/VHT,Vanguard Health Care,NYSE Arca,3/19/2020
VIAC,EOD/CBS,ViacomCBS Inc.,NYSE,3/19/2020
VIACA,EOD/CBS_A,ViacomCBS Inc. Class A Common Stock,NYSE,3/19/2020
VIAV,EOD/VIAV,Viavi Solutions Inc.,NASDAQ,3/19/2020
VICI,EOD/VICI,VICI Properties Inc.,NYSE,3/19/2020
VICR,EOD/VICR,Vicor Corporation,NASDAQ,3/19/2020
VIDI,EOD/VIDI,ETF Series Solutions Trust Vident International Equity Fund,NASDAQ,3/19/2020
VIE,EOD/VIE,Viela Bio Inc.,NASDAQ,3/19/2020
VIG,EOD/VIG,Vanguard Div Appreciation,NYSE Arca,3/19/2020
VIGI,EOD/VIGI,Vanguard International Dividend Appreciation ETF,NASDAQ,3/19/2020
VIIX,EOD/VIIX,VelocityShares Daily Long VIX Short-Term ETN,NASDAQ,3/19/2020
VIOG,EOD/VIOG,Vanguard S&P Small-Cap 600 Growth,NYSE Arca,3/19/2020
VIOO,EOD/VIOO,Vanguard S&P Small-Cap 600,NYSE Arca,3/19/2020
VIOT,EOD/VIOT,Viomi Technology Co. Ltd,NASDAQ,3/19/2020
VIOV,EOD/VIOV,Vanguard S&P Small-Cap 600 Value,NYSE Arca,3/19/2020
VIPS,EOD/VIPS,Vipshop Holdings Limited American Depositary Shares each representing two,NYSE,3/19/2020
VIR,EOD/VIR,Vir Biotechnology Inc.,NASDAQ,3/19/2020
VIRC,EOD/VIRC,Virco Manufacturing Corporation,NASDAQ,3/19/2020
VIRT,EOD/VIRT,Virtu Financial Inc.,NASDAQ,3/19/2020
VIS,EOD/VIS,Vanguard Industrials,NYSE Arca,3/19/2020
VISL,EOD/VISL,Vislink Technologies Inc.,NASDAQ,3/19/2020
VIST,EOD/VIST,Vista Oil & Gas S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,NYSE,3/19/2020
VIV,EOD/VIV,Telefonica Brasil S.A. ADS,NYSE,3/19/2020
VIVE,EOD/VIVE,Viveve Medical Inc.,NASDAQ,3/19/2020
VIVO,EOD/VIVO,Meridian Bioscience Inc.,NASDAQ,3/19/2020
VIXM,EOD/VIXM,ProShares Trust VIX Mid-Term Futures,NYSE Arca,3/19/2020
VIXY,EOD/VIXY,ProShares Trust VIX Short-Term Futures,NYSE Arca,3/19/2020
VJET,EOD/VJET,voxeljet AG American Depositary Shares each representing one-fifth of an/,NYSE,3/19/2020
VKI,EOD/VKI,Invesco Advantage Municipal Income Trust II of Beneficial Interest (DE),NYSE MKT,3/19/2020
VKQ,EOD/VKQ,Invesco Municipal Trust,NYSE,3/19/2020
VKTX,EOD/VKTX,Viking Therapeutics Inc.,NASDAQ,3/19/2020
VKTXW,EOD/VKTXW,Viking Therapeutics Inc. Warrants,NASDAQ,3/19/2020
VLGEA,EOD/VLGEA,Village Super Market Inc. Class A Common Stock,NASDAQ,3/19/2020
VLO,EOD/VLO,Valero Energy Corporation,NYSE,3/19/2020
VLRS,EOD/VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,NYSE,3/19/2020
VLRXQ,EOD/VLRX,Valeritas Holdings Inc.,NASDAQ,2/19/2020
VLT,EOD/VLT,Invesco High Income Trust II,NYSE,3/19/2020
